S-2020APXX-2020-05-15T19:02:02-DFOT-2K_IMG1.fits 185.36099038174714 28.22068530232116 V 	 astrometry successful
S-2020APXX-2020-05-15T19:14:35-DFOT-2K_IMG1.fits 185.35581265536484 28.219257385784324 V 	 astrometry successful
S-2020APXX-2020-05-15T19:28:32-DFOT-2K_IMG1.fits 185.35212316298697 28.21763911131315 V 	 astrometry successful
S-2020APXX-2020-05-15T16:34:39-DFOT-2K_IMG1.fits 185.3593337273384 28.234580464481635 V 	 astrometry successful
S-2020APXX-2020-05-15T16:41:38-DFOT-2K_IMG1.fits 185.3575889898205 28.2341918747996 V 	 astrometry successful
S-2020APXX-2020-05-15T16:54:43-DFOT-2K_IMG1.fits 185.35376127898056 28.23335888610989 V 	 astrometry successful
S-2020APXX-2020-05-15T17:08:44-DFOT-2K_IMG1.fits 185.35031073797646 28.232278741572866 V 	 astrometry successful
S-2020APXX-2020-05-15T20:07:59-DFOT-2K_IMG1.fits 249.32498039578473 17.349914488640394 I 	 astrometry successful
S-2020APXX-2020-05-15T21:02:03-DFOT-2K_IMG1.fits 249.3250532404699 17.346984661935245 I 	 astrometry successful
S-2020APXX-2020-05-15T21:12:52-DFOT-2K_IMG1.fits 249.3294039431846 17.3461572696316 I 	 astrometry successful
S-2020APXX-2020-05-15T21:23:31-DFOT-2K_IMG1.fits 249.3264565988123 17.345397632188938 I 	 astrometry successful
S-2020APXX-2020-05-15T21:33:56-DFOT-2K_IMG1.fits 249.32635280129531 17.348515046469167 I 	 astrometry successful
S-2020APXX-2020-05-15T21:51:06-DFOT-2K_IMG1.fits 249.32514288011217 17.347426538810904 I 	 astrometry successful
S-2020APXX-2020-05-15T21:57:03-DFOT-2K_IMG1.fits 249.3321559908985 17.349151086202884 I 	 astrometry successful
S-2020APXX-2020-05-15T22:07:57-DFOT-2K_IMG1.fits 249.32963653146788 17.348503786512154 I 	 astrometry successful
S-2020APXX-2020-05-15T22:18:52-DFOT-2K_IMG1.fits 249.32641948444942 17.347619168328062 I 	 astrometry successful
S-2020APXX-2020-05-15T22:29:45-DFOT-2K_IMG1.fits 249.32371617373158 17.346777670308985 I 	 astrometry successful
S-2020APXX-2020-05-15T22:40:58-DFOT-2K_IMG1.fits 249.32924395333202 17.349457295495593 I 	 astrometry successful
S-2020APXX-2020-05-15T20:18:51-DFOT-2K_IMG1.fits 249.32775095834617 17.34939758686657 I 	 astrometry successful
S-2020APXX-2020-05-15T23:03:38-DFOT-2K_IMG1.fits 249.33349026072335 17.349897538767394 I 	 astrometry successful
S-2020APXX-2020-05-15T23:14:04-DFOT-2K_IMG1.fits 249.3307577678873 17.348845813253426 I 	 astrometry successful
S-2020APXX-2020-05-15T20:29:26-DFOT-2K_IMG1.fits 249.32558293635574 17.348697504504585 I 	 astrometry successful
S-2020APXX-2020-05-15T20:40:37-DFOT-2K_IMG1.fits 249.32280279973244 17.34813724816737 I 	 astrometry successful
S-2020APXX-2020-05-15T20:51:38-DFOT-2K_IMG1.fits 249.32781313714318 17.347522903627492 I 	 astrometry successful
S-2020APXX-2020-05-15T20:57:50-DFOT-2K_IMG1.fits 249.32631820839606 17.34703591125809 R 	 astrometry successful
S-2020APXX-2020-05-15T21:08:39-DFOT-2K_IMG1.fits 249.33046892482096 17.346260376997645 R 	 astrometry successful
S-2020APXX-2020-05-15T21:19:15-DFOT-2K_IMG1.fits 249.32761815305173 17.345567580844552 R 	 astrometry successful
S-2020APXX-2020-05-15T21:29:43-DFOT-2K_IMG1.fits 249.32740928356327 17.348545860775058 R 	 astrometry successful
S-2020APXX-2020-05-15T21:40:18-DFOT-2K_IMG1.fits 249.32790429310865 17.34795209106591 R 	 astrometry successful
S-2020APXX-2020-05-15T20:14:42-DFOT-2K_IMG1.fits 249.3286347848801 17.349466133364956 R 	 astrometry successful
S-2020APXX-2020-05-15T22:03:28-DFOT-2K_IMG1.fits 249.33063041079504 17.348578863589758 R 	 astrometry successful
S-2020APXX-2020-05-15T22:14:16-DFOT-2K_IMG1.fits 249.3277708410245 17.347756128865633 R 	 astrometry successful
S-2020APXX-2020-05-15T22:25:29-DFOT-2K_IMG1.fits 249.32465715076964 17.34691319664376 R 	 astrometry successful
S-2020APXX-2020-05-15T22:36:03-DFOT-2K_IMG1.fits 249.32808168917026 17.35533689106601 R 	 astrometry successful
S-2020APXX-2020-05-15T22:47:59-DFOT-2K_IMG1.fits 249.327388003438 17.348708695109558 R 	 astrometry successful
S-2020APXX-2020-05-15T20:19:53-DFOT-2K_IMG1.fits 249.32747260077147 17.349150116261733 R 	 astrometry successful
S-2020APXX-2020-05-15T23:04:38-DFOT-2K_IMG1.fits 249.33297424496243 17.349595524948278 R 	 astrometry successful
S-2020APXX-2020-05-15T23:15:13-DFOT-2K_IMG1.fits 249.33033238641792 17.348532357394944 R 	 astrometry successful
S-2020APXX-2020-05-15T20:30:27-DFOT-2K_IMG1.fits 249.32530394138317 17.34849554901954 R 	 astrometry successful
S-2020APXX-2020-05-15T20:41:45-DFOT-2K_IMG1.fits 249.32999799855966 17.347882491803517 R 	 astrometry successful
S-2020APXX-2020-05-15T20:52:39-DFOT-2K_IMG1.fits 249.32743352794418 17.34728236672183 R 	 astrometry successful
S-2020APXX-2020-05-15T20:59:04-DFOT-2K_IMG1.fits 249.32563317213837 17.3470852835724 V 	 astrometry successful
S-2020APXX-2020-05-15T21:09:53-DFOT-2K_IMG1.fits 249.3299410351485 17.346298160206935 V 	 astrometry successful
S-2020APXX-2020-05-15T21:20:32-DFOT-2K_IMG1.fits 249.3270902774975 17.34549472006169 V 	 astrometry successful
S-2020APXX-2020-05-15T21:30:58-DFOT-2K_IMG1.fits 249.3267169963966 17.348576590432682 V 	 astrometry successful
S-2020APXX-2020-05-15T21:41:31-DFOT-2K_IMG1.fits 249.32733897797303 17.347910687067753 V 	 astrometry successful
S-2020APXX-2020-05-15T20:15:55-DFOT-2K_IMG1.fits 249.32810567126498 17.349520512335523 V 	 astrometry successful
S-2020APXX-2020-05-15T22:04:53-DFOT-2K_IMG1.fits 249.32999308162277 17.348507618479893 V 	 astrometry successful
S-2020APXX-2020-05-15T22:15:46-DFOT-2K_IMG1.fits 249.32710630709417 17.347753162571443 V 	 astrometry successful
S-2020APXX-2020-05-15T22:26:45-DFOT-2K_IMG1.fits 249.32423713380143 17.346949495784976 V 	 astrometry successful
S-2020APXX-2020-05-15T22:37:20-DFOT-2K_IMG1.fits 249.32732275067167 17.35157023409854 V 	 astrometry successful
S-2020APXX-2020-05-15T22:54:45-DFOT-2K_IMG1.fits 249.32558992541323 17.348167630641466 V 	 astrometry successful
S-2020APXX-2020-05-15T23:00:35-DFOT-2K_IMG1.fits 249.3287150779718 17.34996519178729 V 	 astrometry successful
S-2020APXX-2020-05-15T23:11:10-DFOT-2K_IMG1.fits 249.33104957380047 17.34897769860174 V 	 astrometry successful
S-2020APXX-2020-05-15T20:31:41-DFOT-2K_IMG1.fits 249.32484497201975 17.348523898062453 V 	 astrometry successful
S-2020APXX-2020-05-15T20:43:02-DFOT-2K_IMG1.fits 249.32944792603226 17.347900240617946 V 	 astrometry successful
S-2020APXX-2020-05-15T20:53:50-DFOT-2K_IMG1.fits 249.32703172687027 17.347341360620387 V 	 astrometry successful
B-2020APXX-2020-05-15T14:28:52-DFOT-2K_IMG1.fits calibration file only!
B-2020APXX-2020-05-15T14:29:06-DFOT-2K_IMG1.fits calibration file only!
B-2020APXX-2020-05-15T14:26:56-DFOT-2K_IMG1.fits calibration file only!
B-2020APXX-2020-05-15T14:27:21-DFOT-2K_IMG1.fits calibration file only!
B-2020APXX-2020-05-15T14:27:46-DFOT-2K_IMG1.fits calibration file only!
B-2020APXX-2020-05-15T14:28:09-DFOT-2K_IMG1.fits calibration file only!
B-2020APXX-2020-05-15T14:28:22-DFOT-2K_IMG1.fits calibration file only!
F-2020APXX-2020-05-15T23:38:51-DFOT-2K_IMG1.fits calibration file only!
F-2020APXX-2020-05-15T23:39:23-DFOT-2K_IMG1.fits calibration file only!
F-2020APXX-2020-05-15T23:39:53-DFOT-2K_IMG1.fits calibration file only!
F-2020APXX-2020-05-15T23:40:26-DFOT-2K_IMG1.fits calibration file only!
F-2020APXX-2020-05-15T23:34:58-DFOT-2K_IMG1.fits calibration file only!
F-2020APXX-2020-05-15T23:35:31-DFOT-2K_IMG1.fits calibration file only!
F-2020APXX-2020-05-15T23:36:05-DFOT-2K_IMG1.fits calibration file only!
F-2020APXX-2020-05-15T23:29:43-DFOT-2K_IMG1.fits calibration file only!
F-2020APXX-2020-05-15T23:30:23-DFOT-2K_IMG1.fits calibration file only!
F-2020APXX-2020-05-15T23:30:55-DFOT-2K_IMG1.fits calibration file only!
F-2020APXX-2020-05-15T23:20:12-DFOT-2K_IMG1.fits calibration file only!
F-2020APXX-2020-05-15T23:22:32-DFOT-2K_IMG1.fits calibration file only!
F-2020APXX-2020-05-15T23:23:25-DFOT-2K_IMG1.fits calibration file only!
F-2020APXX-2020-05-15T23:37:07-DFOT-2K_IMG1.fits calibration file only!
F-2020APXX-2020-05-15T23:37:40-DFOT-2K_IMG1.fits calibration file only!
F-2020APXX-2020-05-15T23:38:12-DFOT-2K_IMG1.fits calibration file only!
F-2020APXX-2020-05-15T23:24:38-DFOT-2K_IMG1.fits calibration file only!
F-2020APXX-2020-05-15T23:25:25-DFOT-2K_IMG1.fits calibration file only!
F-2020APXX-2020-05-15T23:26:06-DFOT-2K_IMG1.fits calibration file only!
F-2020APXX-2020-05-15T23:32:30-DFOT-2K_IMG1.fits calibration file only!
F-2020APXX-2020-05-15T23:33:11-DFOT-2K_IMG1.fits calibration file only!
F-2020APXX-2020-05-15T23:33:54-DFOT-2K_IMG1.fits calibration file only!
F-2020APXX-2020-05-15T23:27:12-DFOT-2K_IMG1.fits calibration file only!
F-2020APXX-2020-05-15T23:27:53-DFOT-2K_IMG1.fits calibration file only!
F-2020APXX-2020-05-15T23:28:38-DFOT-2K_IMG1.fits calibration file only!
S-2020APXX-2020-05-15T20:04:14-DFOT-2K_IMG1.fits 238.90925516205957 11.19227828941308 I 	 astrometry successful
S-2020APXX-2020-05-15T19:58:08-DFOT-2K_IMG1.fits 238.91025385031446 11.192877492138415 V 	 astrometry successful
S-2020APXX-2020-05-15T14:56:09-DFOT-2K_IMG1.fits 157.46952968698602 43.241265923412044 532 	 astrometry successful
S-2020APXX-2020-05-15T15:56:15-DFOT-2K_IMG1.fits 177.8894811656703 56.22666519988579 512 	 astrometry successful
S-2020APXX-2020-05-16T14:35:33-DFOT-2K_IMG1.fits 177.8902506409452 56.229458082459 B 	 astrometry successful
S-2020APXX-2020-05-16T14:23:45-DFOT-2K_IMG1.fits 177.89325551776014 56.22964873844825 V 	 astrometry successful
S-2020APXX-2020-05-16T15:38:22-DFOT-2K_IMG1.fits 203.39947094498166 16.82750419849204 R 	 astrometry successful
S-2020APXX-2020-05-16T15:44:07-DFOT-2K_IMG1.fits 203.39828088471845 16.82000768259401 R 	 astrometry successful
S-2020APXX-2020-05-16T16:59:39-DFOT-2K_IMG1.fits 203.39414688053657 16.81912094437774 R 	 astrometry successful
S-2020APXX-2020-05-16T18:03:38-DFOT-2K_IMG1.fits 203.38193835258022 16.812529390422235 R 	 astrometry successful
S-2020APXX-2020-05-16T18:09:07-DFOT-2K_IMG1.fits 203.3851579055296 16.824814118492704 R 	 astrometry successful
S-2020APXX-2020-05-16T18:14:36-DFOT-2K_IMG1.fits 203.39609935883988 16.820209650271877 R 	 astrometry successful
S-2020APXX-2020-05-16T19:15:49-DFOT-2K_IMG1.fits 203.38484794333445 16.81792031155113 R 	 astrometry successful
S-2020APXX-2020-05-16T18:48:42-DFOT-2K_IMG1.fits 203.38480635167903 16.816609834182703 R 	 astrometry successful
S-2020APXX-2020-05-16T20:38:11-DFOT-2K_IMG1.fits 203.38645259898826 16.81902907003852 R 	 astrometry successful
S-2020APXX-2020-05-16T20:11:33-DFOT-2K_IMG1.fits 203.3770559500672 16.813213373989733 R 	 astrometry successful
S-2020APXX-2020-05-16T20:54:16-DFOT-2K_IMG1.fits 203.40080277473197 16.8174843699275 R 	 astrometry successful
S-2020APXX-2020-05-16T21:31:56-DFOT-2K_IMG1.fits 249.32725071253074 17.34823161394492 I 	 astrometry successful
S-2020APXX-2020-05-16T22:28:19-DFOT-2K_IMG1.fits 249.32472420295298 17.33421244176546 I 	 astrometry successful
S-2020APXX-2020-05-16T22:46:36-DFOT-2K_IMG1.fits 249.33005004052532 17.345636554925576 I 	 astrometry successful
S-2020APXX-2020-05-16T22:58:42-DFOT-2K_IMG1.fits 249.32700680250073 17.344525851447994 I 	 astrometry successful
S-2020APXX-2020-05-16T23:11:01-DFOT-2K_IMG1.fits 249.3243456636226 17.343270532016128 I 	 astrometry successful
S-2020APXX-2020-05-16T21:44:01-DFOT-2K_IMG1.fits 249.32470466796644 17.347257454700856 I 	 astrometry successful
S-2020APXX-2020-05-16T21:55:23-DFOT-2K_IMG1.fits 249.32210940143938 17.34630380281751 I 	 astrometry successful
S-2020APXX-2020-05-16T22:09:48-DFOT-2K_IMG1.fits 249.31851362656693 17.345171148883995 I 	 astrometry successful
S-2020APXX-2020-05-16T22:21:44-DFOT-2K_IMG1.fits 249.31558672880345 17.344170998557313 I 	 astrometry successful
S-2020APXX-2020-05-16T22:29:43-DFOT-2K_IMG1.fits 249.32732377178587 17.354451408079157 R 	 astrometry successful
S-2020APXX-2020-05-16T22:47:45-DFOT-2K_IMG1.fits 249.3296977577867 17.345340266705243 R 	 astrometry successful
S-2020APXX-2020-05-16T23:00:22-DFOT-2K_IMG1.fits 249.32640744614832 17.34413258039461 R 	 astrometry successful
S-2020APXX-2020-05-16T23:12:10-DFOT-2K_IMG1.fits 249.3239128677541 17.34297064593015 R 	 astrometry successful
S-2020APXX-2020-05-16T21:45:19-DFOT-2K_IMG1.fits 249.3241933787717 17.346964324943638 R 	 astrometry successful
S-2020APXX-2020-05-16T21:56:38-DFOT-2K_IMG1.fits 249.32186072116454 17.34600741533612 R 	 astrometry successful
S-2020APXX-2020-05-16T22:11:01-DFOT-2K_IMG1.fits 249.31815691264936 17.34489950476358 R 	 astrometry successful
S-2020APXX-2020-05-16T22:23:44-DFOT-2K_IMG1.fits 249.31513192003845 17.34378777169672 R 	 astrometry successful
S-2020APXX-2020-05-16T22:31:09-DFOT-2K_IMG1.fits 249.32671335526456 17.354397244556715 V 	 astrometry successful
S-2020APXX-2020-05-16T22:49:01-DFOT-2K_IMG1.fits 249.32914302819844 17.34527789471128 V 	 astrometry successful
S-2020APXX-2020-05-16T23:02:16-DFOT-2K_IMG1.fits 249.3258352707717 17.343979261605323 V 	 astrometry successful
S-2020APXX-2020-05-16T23:13:24-DFOT-2K_IMG1.fits 249.32343753957 17.3429669785424 V 	 astrometry successful
S-2020APXX-2020-05-16T21:46:33-DFOT-2K_IMG1.fits 249.32371209100998 17.346922136770516 V 	 astrometry successful
S-2020APXX-2020-05-16T21:58:32-DFOT-2K_IMG1.fits 249.32118591026554 17.345947493786145 V 	 astrometry successful
S-2020APXX-2020-05-16T22:12:22-DFOT-2K_IMG1.fits 249.31754455561574 17.34480749108133 V 	 astrometry successful
S-2020APXX-2020-05-16T22:25:11-DFOT-2K_IMG1.fits 249.31444421452215 17.3437110059935 V 	 astrometry successful
B-2020APXX-2020-05-16T13:57:49-DFOT-2K_IMG1.fits calibration file only!
B-2020APXX-2020-05-16T13:55:20-DFOT-2K_IMG1.fits calibration file only!
B-2020APXX-2020-05-16T13:55:48-DFOT-2K_IMG1.fits calibration file only!
B-2020APXX-2020-05-16T13:56:59-DFOT-2K_IMG1.fits calibration file only!
F-2020APXX-2020-05-16T23:35:04-DFOT-2K_IMG1.fits calibration file only!
F-2020APXX-2020-05-16T23:35:40-DFOT-2K_IMG1.fits calibration file only!
F-2020APXX-2020-05-16T23:36:22-DFOT-2K_IMG1.fits calibration file only!
F-2020APXX-2020-05-16T23:31:06-DFOT-2K_IMG1.fits calibration file only!
F-2020APXX-2020-05-16T23:31:51-DFOT-2K_IMG1.fits calibration file only!
F-2020APXX-2020-05-16T23:32:39-DFOT-2K_IMG1.fits calibration file only!
F-2020APXX-2020-05-16T23:33:20-DFOT-2K_IMG1.fits calibration file only!
F-2020APXX-2020-05-16T23:28:04-DFOT-2K_IMG1.fits calibration file only!
F-2020APXX-2020-05-16T23:28:37-DFOT-2K_IMG1.fits calibration file only!
F-2020APXX-2020-05-16T23:29:13-DFOT-2K_IMG1.fits calibration file only!
F-2020APXX-2020-05-16T23:16:32-DFOT-2K_IMG1.fits calibration file only!
F-2020APXX-2020-05-16T23:18:13-DFOT-2K_IMG1.fits calibration file only!
F-2020APXX-2020-05-16T23:19:25-DFOT-2K_IMG1.fits calibration file only!
F-2020APXX-2020-05-16T23:20:22-DFOT-2K_IMG1.fits calibration file only!
F-2020APXX-2020-05-16T23:24:24-DFOT-2K_IMG1.fits calibration file only!
F-2020APXX-2020-05-16T23:21:58-DFOT-2K_IMG1.fits calibration file only!
F-2020APXX-2020-05-16T23:22:43-DFOT-2K_IMG1.fits calibration file only!
F-2020APXX-2020-05-16T23:23:29-DFOT-2K_IMG1.fits calibration file only!
S-2020APXX-2020-05-16T15:30:02-DFOT-2K_IMG1.fits 190.57335877683002 -0.5284794386943553 532 	 astrometry successful
S-2020APXX-2020-05-16T15:09:49-DFOT-2K_IMG1.fits 177.8812204056443 56.227057415426025 512 	 astrometry successful
S-2020APXX-2020-05-16T15:04:45-DFOT-2K_IMG1.fits 177.88238320426242 56.22755152621104 512 	 astrometry successful
S-2020APXX-2020-05-16T14:48:00-DFOT-2K_IMG1.fits 177.8871862835392 56.228629335034036 532 	 astrometry successful
S-2020APXX-2020-05-16T17:25:40-DFOT-2K_IMG1.fits 203.3910996759357 16.818727008716923 R 	 astrometry successful
S-2020APXX-2020-05-16T14:29:22-DFOT-2K_IMG1.fits 177.89181052465577 56.229458441360336 V 	 astrometry successful
S-2020APXX-2020-05-16T16:32:38-DFOT-2K_IMG1.fits 203.39556992660283 16.81960666476679 R 	 astrometry successful
S-2020APXX-2020-05-16T15:14:54-DFOT-2K_IMG1.fits 177.88010919316332 56.22649818610214 512 	 astrometry successful
S-2020APXX-2020-05-16T14:53:04-DFOT-2K_IMG1.fits 177.8856453406914 56.228353473832655 532 	 astrometry successful
S-2020APXX-2020-05-16T14:58:09-DFOT-2K_IMG1.fits 177.88417681815343 56.228082255959634 532 	 astrometry successful
S-2020APXX-2020-05-16T16:37:42-DFOT-2K_IMG1.fits 203.39510329933188 16.81953445425171 R 	 astrometry successful
S-2020APXX-2020-05-16T16:42:47-DFOT-2K_IMG1.fits 203.3948445694125 16.81945380722721 R 	 astrometry successful
S-2020APXX-2020-05-16T16:52:57-DFOT-2K_IMG1.fits 203.394549642873 16.819219236931076 R 	 astrometry successful
S-2020APXX-2020-05-16T17:04:43-DFOT-2K_IMG1.fits 203.3938108232792 16.81904354183465 R 	 astrometry successful
S-2020APXX-2020-05-16T17:09:48-DFOT-2K_IMG1.fits 203.3936868747111 16.819005928436475 R 	 astrometry successful
S-2020APXX-2020-05-16T17:19:58-DFOT-2K_IMG1.fits 203.39291552445997 16.818828896815063 R 	 astrometry successful
S-2020APXX-2020-05-16T17:36:09-DFOT-2K_IMG1.fits 203.38804481124248 16.818508590406477 R 	 astrometry successful
S-2020APXX-2020-05-16T17:41:14-DFOT-2K_IMG1.fits 203.3864997861878 16.818354631157348 R 	 astrometry successful
S-2020APXX-2020-05-16T17:51:24-DFOT-2K_IMG1.fits 203.38270176218813 16.81774153190423 R 	 astrometry successful
S-2020APXX-2020-05-16T17:56:29-DFOT-2K_IMG1.fits 203.38097275438759 16.81729291247821 R 	 astrometry successful
S-2020APXX-2020-05-16T15:54:33-DFOT-2K_IMG1.fits 203.39714771713355 16.81997080865998 R 	 astrometry successful
S-2020APXX-2020-05-16T15:59:38-DFOT-2K_IMG1.fits 203.3969418517583 16.819953503449177 R 	 astrometry successful
S-2020APXX-2020-05-16T18:32:46-DFOT-2K_IMG1.fits 203.3899232363575 16.817964790152335 R 	 astrometry successful
S-2020APXX-2020-05-16T18:42:56-DFOT-2K_IMG1.fits 203.38647050696068 16.817091860521874 R 	 astrometry successful
S-2020APXX-2020-05-16T18:53:46-DFOT-2K_IMG1.fits 203.38350349312236 16.8161825189068 R 	 astrometry successful
S-2020APXX-2020-05-16T18:58:51-DFOT-2K_IMG1.fits 203.38213702075976 16.815795861185393 R 	 astrometry successful
S-2020APXX-2020-05-16T19:03:56-DFOT-2K_IMG1.fits 203.3805018324898 16.81532480211738 R 	 astrometry successful
S-2020APXX-2020-05-16T19:20:53-DFOT-2K_IMG1.fits 203.38371724266844 16.817465058720366 R 	 astrometry successful
S-2020APXX-2020-05-16T19:25:58-DFOT-2K_IMG1.fits 203.3825901017143 16.817043675100052 R 	 astrometry successful
S-2020APXX-2020-05-16T19:31:03-DFOT-2K_IMG1.fits 203.38134018111145 16.816520996339797 R 	 astrometry successful
S-2020APXX-2020-05-16T19:49:28-DFOT-2K_IMG1.fits 203.37837890711404 16.814918777599157 R 	 astrometry successful
S-2020APXX-2020-05-16T19:54:33-DFOT-2K_IMG1.fits 203.37710231173565 16.814444343248965 R 	 astrometry successful
S-2020APXX-2020-05-16T19:59:38-DFOT-2K_IMG1.fits 203.37607941370499 16.814011212448253 R 	 astrometry successful
S-2020APXX-2020-05-16T20:16:37-DFOT-2K_IMG1.fits 203.37615546725573 16.812930315462154 R 	 astrometry successful
S-2020APXX-2020-05-16T20:21:42-DFOT-2K_IMG1.fits 203.37526396585767 16.81250507720277 R 	 astrometry successful
S-2020APXX-2020-05-16T20:26:47-DFOT-2K_IMG1.fits 203.37451070897325 16.812143869163855 R 	 astrometry successful
S-2020APXX-2020-05-16T20:31:52-DFOT-2K_IMG1.fits 203.37379093918187 16.811755996660285 R 	 astrometry successful
S-2020APXX-2020-05-16T20:48:48-DFOT-2K_IMG1.fits 203.4015787897172 16.817975013973825 R 	 astrometry successful
S-2020APXX-2020-05-16T16:11:07-DFOT-2K_IMG1.fits 203.3963589747557 16.819873924464567 R 	 astrometry successful
S-2020APXX-2020-05-16T16:16:12-DFOT-2K_IMG1.fits 203.3959848108994 16.819781122473472 R 	 astrometry successful
S-2020APXX-2020-05-16T16:26:22-DFOT-2K_IMG1.fits 203.3957785502986 16.819684943053726 R 	 astrometry successful
F-2020APXX-2020-05-16T23:24:06-DFOT-2K_IMG1.fits calibration file only!
F-2020APXX-2020-05-16T23:25:08-DFOT-2K_IMG1.fits calibration file only!
F-2020APXX-2020-05-16T23:25:29-DFOT-2K_IMG1.fits calibration file only!
F-2020APXX-2020-05-16T23:25:48-DFOT-2K_IMG1.fits calibration file only!
F-2020APXX-2020-05-16T23:26:25-DFOT-2K_IMG1.fits calibration file only!
F-2020APXX-2020-05-16T23:26:43-DFOT-2K_IMG1.fits calibration file only!
F-2020APXX-2020-05-16T23:27:02-DFOT-2K_IMG1.fits calibration file only!
S-2020APXX-2020-05-16T21:20:01-DFOT-2K_IMG1.fits 238.92426273196313 11.189496355240271 B 	 astrometry successful
S-2020APXX-2020-05-16T21:08:09-DFOT-2K_IMG1.fits 238.9268559226913 11.19060846473162 I 	 astrometry successful
S-2020APXX-2020-05-16T21:11:55-DFOT-2K_IMG1.fits 238.92607305346476 11.19006327709904 R 	 astrometry successful
S-2020APXX-2020-05-16T21:14:40-DFOT-2K_IMG1.fits 238.92549069231734 11.18990671040825 V 	 astrometry successful
S-2020APXX-2020-05-16T15:27:39-DFOT-2K_IMG1.fits 190.57340022831377 -0.5284019268335763 512 	 astrometry successful
S-2020APXX-2020-05-16T14:40:59-DFOT-2K_IMG1.fits 177.88901224151485 56.22915465489218 B 	 astrometry successful
S-2020APXX-2020-05-16T17:31:05-DFOT-2K_IMG1.fits 203.38949984464105 16.81862486840092 R 	 astrometry successful
S-2020APXX-2020-05-16T15:49:29-DFOT-2K_IMG1.fits 203.39750916439138 16.81997515369537 R 	 astrometry successful
S-2020APXX-2020-05-16T22:04:39-DFOT-2K_IMG1.fits 249.31985339032647 17.345382280144634 R 	 astrometry successful
S-2020APXX-2020-05-16T18:22:14-DFOT-2K_IMG1.fits 203.39342461092764 16.81895543936631 R 	 astrometry successful
S-2020APXX-2020-05-16T18:27:42-DFOT-2K_IMG1.fits 203.39155860907775 16.818379191925718 R 	 astrometry successful
S-2020APXX-2020-05-16T23:06:36-DFOT-2K_IMG1.fits 249.32516507064395 17.34348976212835 R 	 astrometry successful
S-2020APXX-2020-05-16T19:44:24-DFOT-2K_IMG1.fits 203.3796085357901 16.815431296009884 R 	 astrometry successful
S-2020APXX-2020-05-16T21:39:19-DFOT-2K_IMG1.fits 249.3257529410318 17.347464776968888 R 	 astrometry successful
S-2020APXX-2020-05-16T20:43:44-DFOT-2K_IMG1.fits 203.4025165028991 16.818465942647432 R 	 astrometry successful
S-2020APXX-2020-05-16T16:06:03-DFOT-2K_IMG1.fits 203.3967382345559 16.819939288098116 R 	 astrometry successful
S-2020APXX-2020-05-16T22:40:40-DFOT-2K_IMG1.fits 249.3246265707931 17.35363751965826 I 	 astrometry successful
S-2020APXX-2020-05-16T22:52:10-DFOT-2K_IMG1.fits 249.32872498313063 17.34507498219598 I 	 astrometry successful
S-2020APXX-2020-05-16T23:05:19-DFOT-2K_IMG1.fits 249.32547990561736 17.343805804991092 I 	 astrometry successful
S-2020APXX-2020-05-16T21:37:58-DFOT-2K_IMG1.fits 249.32624409267314 17.34778554191814 I 	 astrometry successful
S-2020APXX-2020-05-16T21:49:42-DFOT-2K_IMG1.fits 249.32319692637557 17.346742903028336 I 	 astrometry successful
S-2020APXX-2020-05-16T21:50:44-DFOT-2K_IMG1.fits 249.3230419871474 17.346493051896672 R 	 astrometry successful
S-2020APXX-2020-05-16T22:03:26-DFOT-2K_IMG1.fits 249.3203970187892 17.34566681035448 I 	 astrometry successful
S-2020APXX-2020-05-16T22:17:16-DFOT-2K_IMG1.fits 249.31656359062933 17.344302593794023 R 	 astrometry successful
S-2020APXX-2020-05-16T22:16:05-DFOT-2K_IMG1.fits 249.3171034232161 17.344615334591527 I 	 astrometry successful
S-2020APXX-2020-05-16T21:33:10-DFOT-2K_IMG1.fits 249.32697517794878 17.34797596721542 R 	 astrometry successful
S-2020APXX-2020-05-16T21:34:36-DFOT-2K_IMG1.fits 249.3265150130967 17.347965695372693 V 	 astrometry successful
S-2020APXX-2020-05-16T22:42:20-DFOT-2K_IMG1.fits 249.32412351214933 17.3533291460391 R 	 astrometry successful
S-2020APXX-2020-05-16T22:53:18-DFOT-2K_IMG1.fits 249.3283611826132 17.3448025406172 R 	 astrometry successful
S-2020APXX-2020-05-16T22:43:33-DFOT-2K_IMG1.fits 249.32360870511278 17.353275735219572 V 	 astrometry successful
S-2020APXX-2020-05-16T22:54:44-DFOT-2K_IMG1.fits 249.3275745312776 17.3446925241549 V 	 astrometry successful
S-2020APXX-2020-05-16T23:07:54-DFOT-2K_IMG1.fits 249.32451929599372 17.343388861134816 V 	 astrometry successful
S-2020APXX-2020-05-16T21:41:00-DFOT-2K_IMG1.fits 249.32506314126036 17.34738385338613 V 	 astrometry successful
S-2020APXX-2020-05-16T21:52:06-DFOT-2K_IMG1.fits 249.32252804305142 17.346454119163106 V 	 astrometry successful
S-2020APXX-2020-05-16T22:06:09-DFOT-2K_IMG1.fits 249.3191908998072 17.345374761623773 V 	 astrometry successful
S-2020APXX-2020-05-16T22:18:33-DFOT-2K_IMG1.fits 249.3161201672127 17.344316689493056 V 	 astrometry successful
B-2020APXX-2020-05-16T13:54:24-DFOT-2K_IMG1.fits calibration file only!
B-2020APXX-2020-05-16T13:57:16-DFOT-2K_IMG1.fits calibration file only!
